timestamp,cpu_usage,ram_usage,disk_usage,network_in,network_out,disk_read,disk_write,temperature,process_count,anomaly
08:08:01,59.9,50.4,51.0,133,143,28,18,44.6,123,0
08:09:01,42.9,59.7,56.3,150,133,34,20,45.3,138,0
08:10:01,39.8,57.5,59.2,150,87,32,28,47.4,112,0
08:11:01,56.7,53.5,54.3,179,148,33,25,46.0,147,0
08:12:01,33.7,50.2,55.5,101,123,20,17,46.0,144,0
08:13:01,47.0,48.9,51.4,110,112,32,25,50.3,123,0
08:14:01,87.5,85.6,66.8,1251,979,444,778,85.3,524,1
08:15:01,51.1,57.2,52.6,143,146,21,23,49.3,135,0
08:16:01,35.6,55.0,55.7,123,89,28,23,50.3,125,0
08:17:01,58.8,52.3,54.6,162,145,31,26,49.9,131,0
08:18:01,33.7,53.5,56.3,156,88,35,16,47.8,132,0
08:19:01,32.4,50.1,59.5,161,143,26,26,44.2,110,0
08:20:01,91.5,91.1,61.3,889,1260,788,511,91.0,553,1
08:21:01,87.1,99.2,64.7,939,1317,544,695,81.9,524,1
08:22:01,57.8,59.8,56.0,151,106,22,18,54.7,134,0
08:23:01,47.9,51.5,57.6,126,132,23,15,44.1,121,0
08:24:01,39.3,47.6,58.7,109,145,29,30,46.4,136,0
08:25:01,30.5,54.9,59.8,169,90,29,18,53.5,134,0
08:26:01,48.7,47.7,59.3,151,107,40,28,44.7,133,0
08:27:01,38.5,59.5,51.7,175,112,29,25,53.8,110,0
08:28:01,31.2,54.9,57.5,102,108,31,23,49.6,135,0
08:29:01,58.6,50.6,51.3,171,94,27,17,47.5,148,0
08:30:01,41.4,54.2,51.0,115,114,29,15,43.1,150,0
08:31:01,37.9,47.9,53.9,137,128,24,29,50.1,119,0
08:32:01,37.4,51.3,51.0,102,103,26,20,45.4,122,0
08:33:01,44.0,57.8,52.8,143,113,39,24,54.3,118,0
08:34:01,57.8,57.7,53.2,169,120,30,19,49.7,125,0
08:35:01,54.3,49.9,50.6,159,143,20,25,45.5,131,0
08:36:01,44.1,56.9,54.1,153,99,36,30,49.6,134,0
08:37:01,48.9,56.7,56.5,126,148,35,23,45.4,132,0
08:38:01,58.7,56.9,52.7,107,142,38,22,52.3,115,0
08:39:01,50.0,55.9,55.0,117,126,28,30,46.5,121,0
08:40:01,53.0,50.0,59.4,116,93,30,25,47.5,145,0
08:41:01,55.3,50.5,58.9,123,111,33,21,43.5,124,0
08:42:01,37.3,57.2,59.3,148,83,27,28,47.5,141,0
08:43:01,50.4,50.6,56.8,133,130,32,23,44.2,142,0
08:44:01,55.1,50.4,55.6,125,132,30,21,45.0,112,0
08:45:01,34.1,46.4,54.7,172,109,38,18,51.2,147,0
08:46:01,42.7,54.3,52.0,142,140,21,29,47.1,148,0
08:47:01,58.8,46.1,58.5,111,103,34,19,44.7,110,0
08:48:01,38.7,55.3,54.1,119,87,30,28,54.8,118,0
08:49:01,50.8,48.2,59.4,147,95,23,19,51.3,123,0
08:50:01,41.8,50.8,59.5,132,132,33,20,43.4,126,0
08:51:01,43.1,54.6,59.2,105,120,34,27,49.8,130,0
08:52:01,30.0,54.1,55.2,131,137,38,17,51.6,116,0
08:53:01,50.6,51.0,58.8,130,150,37,18,42.8,129,0
08:54:01,47.5,47.6,52.3,179,86,22,27,43.1,114,0
08:55:01,51.5,48.5,55.6,167,80,28,21,52.1,149,0
08:56:01,31.8,55.4,58.5,134,94,37,25,50.6,147,0
08:57:01,35.1,55.1,51.9,164,90,27,22,52.5,115,0
08:58:01,48.0,50.0,56.4,133,137,37,29,42.7,126,0
08:59:01,40.7,57.2,56.0,146,131,32,19,45.3,131,0
09:00:01,54.5,47.7,55.4,129,92,29,26,47.2,118,0
09:01:01,33.4,53.1,53.9,173,130,21,18,53.9,144,0
09:02:01,31.4,46.3,53.4,109,149,32,25,49.7,136,0
09:03:01,39.0,48.4,59.3,144,97,26,19,53.6,116,0
09:04:01,36.9,54.8,52.1,150,94,40,21,48.1,127,0
09:05:01,85.5,96.3,55.5,1127,803,379,454,86.5,368,1
09:06:01,30.7,50.8,52.2,161,90,24,15,51.4,150,0
09:07:01,55.1,59.4,59.2,147,113,30,17,43.6,138,0
09:08:01,42.2,52.2,52.2,159,148,31,15,50.8,110,0
09:09:01,59.7,47.6,56.8,111,131,39,20,42.4,141,0
09:10:01,42.1,56.2,54.9,163,144,23,26,53.1,126,0
09:11:01,48.2,59.1,57.2,132,122,20,28,50.8,136,0
09:12:01,34.1,57.7,57.5,111,127,36,22,51.0,145,0
09:13:01,47.7,53.5,54.9,121,102,37,18,52.2,121,0
09:14:01,44.3,59.7,51.0,173,105,24,20,50.8,128,0
09:15:01,56.3,59.7,52.8,112,111,35,25,50.6,147,0
09:16:01,41.7,56.5,57.2,121,112,22,21,45.4,111,0
09:17:01,31.2,54.1,59.4,105,92,31,23,53.7,137,0
09:18:01,90.9,99.9,62.3,1370,950,718,326,87.1,545,1
09:19:01,39.1,54.2,57.4,155,102,38,21,47.9,136,0
09:20:01,32.1,48.6,54.3,100,100,31,20,48.9,114,0
09:21:01,91.4,93.2,62.2,1254,1238,578,719,91.6,416,1
09:22:01,53.1,52.8,51.0,156,128,21,17,50.9,122,0
09:23:01,40.0,49.5,54.3,173,135,36,27,48.5,135,0
09:24:01,38.0,58.5,50.5,138,86,26,26,49.6,130,0
09:25:01,49.6,58.1,56.7,178,102,31,24,43.5,120,0
09:26:01,38.7,51.1,55.7,138,138,21,17,54.0,126,0
09:27:01,57.2,46.7,56.4,173,147,24,27,48.0,149,0
09:28:01,58.4,48.8,55.2,115,134,23,28,46.3,134,0
09:29:01,54.4,45.3,59.1,122,142,31,26,43.7,149,0
09:30:01,55.2,53.8,58.5,118,93,27,23,44.0,134,0
09:31:01,33.5,45.3,59.5,171,120,23,21,49.0,150,0
09:32:01,52.5,55.3,59.6,134,100,31,25,45.4,118,0
09:33:01,48.9,55.7,51.0,122,114,33,15,43.7,145,0
09:34:01,56.2,47.6,51.1,157,83,32,23,46.1,129,0
09:35:01,50.3,57.0,54.7,164,149,36,18,50.9,115,0
09:36:01,47.6,58.4,53.1,122,119,23,17,53.9,114,0
09:37:01,35.6,56.7,52.7,165,115,22,20,47.7,146,0
09:38:01,47.0,45.1,52.5,101,81,29,25,53.2,140,0
09:39:01,33.0,54.4,51.0,145,95,38,26,42.6,147,0
09:40:01,38.1,56.0,58.6,173,97,30,29,46.4,126,0
09:41:01,54.8,48.1,51.6,145,113,29,26,53.6,145,0
09:42:01,41.1,53.8,55.5,134,133,40,30,46.9,147,0
09:43:01,97.3,93.9,69.0,1196,1238,494,634,88.4,451,1
09:44:01,38.6,58.2,51.5,178,85,32,22,54.8,133,0
09:45:01,38.3,45.5,53.0,167,80,31,29,52.2,134,0
09:46:01,59.1,47.0,59.8,170,85,22,30,51.3,125,0
09:47:01,30.8,55.0,54.1,177,119,28,25,53.1,131,0
09:48:01,37.5,46.0,59.8,110,85,30,25,48.5,145,0
09:49:01,51.1,47.2,50.3,118,80,31,17,46.6,120,0
09:50:01,48.7,59.2,58.1,123,83,30,26,54.7,128,0
09:51:01,52.8,49.2,57.3,140,117,37,16,50.4,116,0
09:52:01,44.6,58.6,53.1,141,110,32,15,51.1,138,0
09:53:01,48.3,51.0,55.0,144,97,30,30,45.7,122,0
09:54:01,30.9,48.0,53.6,152,124,24,23,42.3,140,0
09:55:01,57.7,59.9,54.4,171,106,25,27,51.1,117,0
09:56:01,34.7,52.7,51.5,179,109,32,26,52.9,127,0
09:57:01,37.1,59.7,51.2,176,103,38,25,50.2,147,0
09:58:01,35.2,59.2,50.4,101,142,22,18,50.2,112,0
09:59:01,38.1,46.2,57.6,106,86,36,25,44.8,135,0
10:00:01,33.5,55.4,50.4,180,97,39,22,42.8,119,0
10:01:01,49.8,54.1,56.4,128,106,33,26,50.5,135,0
10:02:01,31.8,46.0,50.1,108,81,34,16,54.7,117,0
10:03:01,53.3,48.8,56.6,154,130,28,29,46.9,150,0
10:04:01,50.5,55.3,56.3,143,121,25,20,49.3,126,0
10:05:01,31.8,48.1,53.3,148,86,39,17,54.7,134,0
10:06:01,43.2,50.8,50.9,151,147,31,30,46.0,146,0
10:07:01,54.9,46.4,59.6,136,94,24,27,52.2,127,0
10:08:01,59.0,52.8,59.5,179,142,37,18,54.7,116,0
10:09:01,39.8,49.1,56.2,117,121,22,19,51.5,123,0
10:10:01,46.9,48.0,52.3,176,144,36,23,45.9,131,0
10:11:01,86.5,91.3,52.0,1117,710,823,347,78.8,558,1
10:12:01,33.0,48.0,57.4,149,96,31,28,50.5,143,0
10:13:01,57.5,54.4,51.3,148,90,24,19,51.4,126,0
10:14:01,58.9,49.2,51.2,102,139,40,26,48.5,136,0
10:15:01,38.0,46.3,59.6,170,118,27,16,45.3,135,0
10:16:01,39.0,49.4,51.7,134,83,28,25,50.8,138,0
10:17:01,40.4,55.0,59.1,174,125,30,19,43.3,145,0
10:18:01,31.4,53.2,57.6,180,146,35,17,42.8,131,0
10:19:01,57.9,56.5,59.7,129,131,21,25,42.7,136,0
10:20:01,36.1,52.3,56.9,111,123,37,17,48.9,128,0
10:21:01,54.7,49.7,55.0,155,96,25,19,53.3,141,0
10:22:01,35.6,54.0,50.1,134,98,26,16,45.9,110,0
10:23:01,57.4,47.7,55.6,120,103,23,15,53.5,116,0
10:24:01,32.4,46.3,56.6,100,118,38,27,43.4,116,0
10:25:01,36.0,49.7,57.6,102,117,24,27,48.8,119,0
10:26:01,44.1,58.7,55.0,141,85,20,25,48.9,119,0
10:27:01,46.6,46.5,54.9,126,98,37,24,44.5,131,0
10:28:01,40.4,53.0,54.5,136,132,20,19,51.8,121,0
10:29:01,46.0,48.3,53.3,156,122,37,26,48.6,125,0
10:30:01,39.3,57.5,55.1,173,125,20,20,49.2,131,0
10:31:01,32.6,55.1,53.9,165,107,39,17,44.2,114,0
10:32:01,33.0,52.0,56.7,142,142,27,21,48.0,142,0
10:33:01,48.8,57.2,56.0,135,94,32,15,48.8,118,0
10:34:01,52.3,45.6,55.3,166,143,33,22,54.6,121,0
10:35:01,51.7,54.6,56.3,132,100,29,18,42.8,123,0
10:36:01,44.9,59.2,56.1,144,122,22,30,51.8,131,0
10:37:01,55.2,51.8,55.5,125,144,36,26,44.9,145,0
10:38:01,38.6,57.2,51.0,124,137,39,28,51.4,114,0
10:39:01,55.7,60.0,57.1,138,104,26,16,53.0,129,0
10:40:01,89.8,99.4,66.7,1496,1068,736,661,94.9,423,1
10:41:01,47.1,46.7,57.0,145,137,21,30,42.7,131,0
10:42:01,56.0,53.8,50.5,151,126,34,24,54.4,149,0
10:43:01,33.4,59.7,53.1,137,109,25,26,47.5,147,0
10:44:01,92.4,91.1,54.5,927,997,624,582,92.0,357,1
10:45:01,38.3,48.3,56.6,150,144,25,24,49.2,114,0
10:46:01,46.0,56.3,56.3,168,112,32,16,45.7,124,0
10:47:01,47.3,49.6,59.0,108,113,23,19,53.0,134,0
10:48:01,42.6,58.2,57.0,124,121,29,27,45.7,146,0
10:49:01,48.2,46.0,57.6,162,111,34,24,47.9,134,0
10:50:01,32.0,59.4,60.0,167,98,20,26,52.2,134,0
10:51:01,38.5,54.7,53.8,159,137,29,15,52.4,142,0
10:52:01,36.9,59.4,59.4,137,88,27,15,51.4,148,0
10:53:01,54.6,48.8,59.9,169,115,34,21,52.0,142,0
10:54:01,52.4,52.9,51.6,176,141,22,17,54.6,138,0
10:55:01,48.8,53.7,52.2,158,134,34,19,47.2,130,0
10:56:01,50.5,47.2,57.0,174,144,38,20,47.8,148,0
10:57:01,45.9,54.0,53.8,125,112,30,22,45.3,117,0
10:58:01,96.0,90.7,57.5,938,841,502,554,76.2,417,1
10:59:01,56.4,50.8,56.8,149,128,28,22,50.8,127,0
11:00:01,39.7,46.5,56.9,111,149,27,18,43.3,123,0
11:01:01,43.0,52.3,55.6,128,140,30,28,48.3,118,0
11:02:01,41.2,57.3,52.8,132,143,28,21,47.0,131,0
11:03:01,30.9,53.4,56.3,104,127,21,30,48.0,132,0
11:04:01,36.7,56.2,58.6,116,95,32,23,49.7,118,0
11:05:01,87.5,87.6,65.9,1463,729,599,461,75.2,385,1
11:06:01,87.1,99.5,68.4,876,1182,470,758,89.6,586,1
11:07:01,49.6,45.5,58.2,151,90,39,15,53.8,143,0
11:08:01,43.2,54.3,53.4,136,136,38,22,43.6,110,0
11:09:01,52.7,49.4,52.6,117,100,37,18,43.2,125,0
11:10:01,38.5,53.3,56.1,160,116,28,17,45.9,118,0
11:11:01,47.0,46.6,58.6,157,134,35,16,53.8,117,0
11:12:01,31.5,46.1,50.3,174,91,24,22,43.6,134,0
11:13:01,42.2,50.9,56.0,170,140,26,26,45.8,142,0
11:14:01,44.7,54.4,53.6,133,86,28,22,43.2,112,0
11:15:01,98.7,97.7,53.3,994,845,462,653,79.2,582,1
11:16:01,33.0,53.3,59.9,104,117,31,29,49.2,122,0
11:17:01,56.2,51.1,58.0,139,124,23,29,46.1,114,0
11:18:01,54.9,45.4,53.7,131,95,21,28,48.2,147,0
11:19:01,58.4,50.8,58.5,169,144,24,27,46.5,134,0
11:20:01,52.4,50.6,57.0,178,149,34,22,54.8,125,0
11:21:01,54.5,59.2,55.7,131,143,39,17,49.3,129,0
11:22:01,37.5,59.9,54.7,149,98,40,22,49.9,117,0
11:23:01,41.0,51.0,56.9,151,111,25,29,50.9,131,0
11:24:01,36.2,52.7,54.9,102,92,30,17,52.0,116,0
11:25:01,86.2,96.9,67.1,737,750,561,729,83.5,450,1
11:26:01,41.4,59.4,54.5,137,139,27,30,45.5,124,0
11:27:01,49.6,52.1,56.6,177,116,23,21,54.0,140,0
11:28:01,59.8,59.5,59.8,111,117,26,27,53.0,120,0
11:29:01,43.4,56.8,59.4,179,121,36,24,52.9,128,0
11:30:01,56.3,59.1,57.5,113,149,36,17,54.3,138,0
11:31:01,57.2,53.8,55.1,117,122,40,30,46.4,140,0
11:32:01,59.7,54.7,56.3,148,119,32,27,51.2,137,0
11:33:01,39.0,49.0,53.7,129,124,28,25,46.6,146,0
11:34:01,45.0,45.1,59.8,124,150,30,19,48.9,118,0
11:35:01,32.9,46.1,58.3,109,146,31,20,48.0,124,0
11:36:01,54.8,54.1,58.9,137,144,34,24,48.1,112,0
11:37:01,38.6,56.3,56.7,159,130,38,25,48.9,139,0
11:38:01,35.5,46.2,50.6,138,149,30,16,47.9,132,0
11:39:01,57.0,52.7,59.4,100,138,38,17,52.6,139,0
11:40:01,59.3,54.0,58.9,144,146,21,15,44.7,117,0
11:41:01,42.0,59.9,52.7,134,98,20,25,50.4,128,0
11:42:01,35.8,56.0,59.0,131,115,23,29,53.4,139,0
11:43:01,54.0,58.6,59.3,158,101,26,19,47.4,124,0
11:44:01,46.7,46.5,58.7,133,116,22,30,51.8,148,0
11:45:01,47.9,51.4,58.2,168,150,32,20,45.7,136,0
11:46:01,33.3,49.3,54.5,101,128,34,24,50.1,118,0
11:47:01,41.0,49.4,55.8,120,143,37,30,45.0,122,0
11:48:01,55.4,47.0,51.9,138,145,33,28,46.4,135,0
11:49:01,30.4,58.5,57.4,110,150,38,20,52.0,129,0
11:50:01,99.3,90.9,58.7,936,1042,462,798,83.2,561,1
11:51:01,51.4,55.6,58.1,158,84,40,25,50.2,132,0
11:52:01,43.0,58.7,53.3,129,89,23,27,52.0,128,0
11:53:01,41.6,45.3,54.8,103,143,22,24,44.8,148,0
11:54:01,39.8,58.5,58.9,158,87,40,19,53.3,112,0
11:55:01,35.3,45.3,58.3,114,119,39,15,47.4,127,0
11:56:01,30.1,50.8,56.7,136,99,25,26,52.7,112,0
11:57:01,43.2,54.5,53.4,155,147,20,15,54.4,147,0
11:58:01,57.2,48.8,58.9,153,131,34,27,54.1,122,0
11:59:01,56.4,54.2,51.2,146,93,40,28,48.6,139,0
12:00:01,51.4,55.2,55.3,173,93,40,19,50.4,125,0
12:01:01,47.0,55.7,51.7,147,84,29,29,49.2,136,0
12:02:01,41.6,57.0,51.3,128,141,40,21,42.4,121,0
12:03:01,51.7,52.6,56.6,168,122,32,15,54.8,147,0
12:04:01,36.2,46.8,58.8,179,114,29,19,43.2,150,0
12:05:01,49.1,50.3,58.4,174,127,30,20,46.7,129,0
12:06:01,56.1,56.4,59.3,161,82,30,24,44.5,134,0
12:07:01,50.1,53.7,57.1,165,104,31,20,50.5,135,0
12:08:01,55.0,59.0,55.9,172,102,37,17,45.5,115,0
12:09:01,55.4,51.2,50.0,113,136,22,26,42.9,128,0
12:10:01,57.0,58.6,54.9,117,134,24,23,46.0,140,0
12:11:01,55.7,58.2,59.9,143,95,28,18,47.1,116,0
12:12:01,45.8,55.5,59.2,100,143,35,30,42.5,120,0
12:13:01,43.0,58.5,59.0,104,144,29,22,54.6,120,0
12:14:01,30.1,51.1,53.1,179,135,31,15,48.9,126,0
12:15:01,30.2,47.4,55.4,177,127,38,20,42.4,130,0
12:16:01,40.2,49.9,57.5,115,87,22,26,44.3,146,0
12:17:01,55.9,47.8,56.4,103,108,24,30,43.3,113,0
12:18:01,43.8,54.4,50.9,125,116,22,17,44.0,119,0
12:19:01,43.2,56.7,55.6,122,140,37,20,45.2,123,0
12:20:01,35.1,57.4,53.5,165,100,36,16,54.1,110,0
12:21:01,49.7,55.3,51.7,125,144,21,24,54.0,130,0
12:22:01,85.2,93.1,65.9,972,717,469,307,92.1,412,1
12:23:01,53.7,58.1,54.3,134,94,24,20,45.8,121,0
12:24:01,41.2,48.6,50.1,153,110,28,29,49.4,139,0
12:25:01,87.8,87.3,59.9,996,971,517,363,92.3,435,1
12:26:01,44.8,47.7,59.7,120,121,20,19,54.2,136,0
12:27:01,58.9,54.2,56.5,142,142,33,25,45.0,114,0
12:28:01,49.8,52.3,53.3,133,124,40,23,44.5,136,0
12:29:01,31.6,54.0,53.4,148,124,25,24,48.8,117,0
12:30:01,52.1,59.0,58.5,165,125,27,18,50.7,143,0
12:31:01,43.5,57.2,53.2,145,138,38,23,44.7,139,0
12:32:01,36.7,49.1,56.0,109,139,30,27,54.7,140,0
12:33:01,40.1,51.3,52.4,156,87,39,18,43.0,120,0
12:34:01,55.6,56.3,52.6,155,81,26,16,50.2,113,0
12:35:01,41.8,46.6,51.3,176,108,20,27,51.5,145,0
12:36:01,53.4,57.7,53.7,150,112,28,23,45.4,131,0
12:37:01,53.2,46.8,58.1,100,134,30,20,52.1,111,0
12:38:01,44.2,51.2,56.5,167,96,23,15,54.0,130,0
12:39:01,43.2,56.7,55.6,108,125,28,27,55.0,137,0
12:40:01,40.4,46.4,58.6,146,104,36,29,51.6,136,0
12:41:01,58.5,57.0,56.5,174,95,21,25,49.4,137,0
12:42:01,47.0,58.5,57.7,119,138,26,15,47.3,130,0
12:43:01,47.5,54.4,59.9,125,105,35,19,49.0,126,0
12:44:01,42.8,59.7,50.5,111,90,24,22,49.0,134,0
12:45:01,51.5,48.9,59.2,146,150,40,23,55.0,127,0
12:46:01,45.2,59.2,58.9,138,109,34,19,47.6,138,0
12:47:01,30.1,51.5,57.1,146,131,23,28,44.4,113,0
12:48:01,35.8,53.7,51.3,112,109,29,17,49.8,115,0
12:49:01,86.3,95.7,66.1,707,1308,708,685,85.6,387,1
12:50:01,55.3,45.0,58.2,138,92,33,20,54.8,130,0
12:51:01,36.7,45.0,58.2,120,84,33,25,43.6,130,0
12:52:01,37.4,47.8,53.2,114,130,29,27,42.6,136,0
12:53:01,39.0,48.6,51.4,149,134,20,18,53.6,136,0
12:54:01,37.2,56.3,51.3,120,107,25,23,52.3,142,0
12:55:01,33.3,50.1,57.2,113,88,28,15,47.2,121,0
12:56:01,48.1,53.3,54.2,155,115,32,23,42.4,128,0
12:57:01,37.3,51.2,59.6,114,126,32,22,51.6,112,0
12:58:01,42.7,50.7,52.4,152,131,40,17,47.0,127,0
12:59:01,51.3,55.4,57.7,179,98,38,17,47.3,125,0
13:00:01,53.3,52.9,54.8,180,122,31,18,48.2,147,0
13:01:01,43.2,58.6,56.7,167,84,33,26,50.0,135,0
13:02:01,53.2,57.4,50.9,113,138,28,22,49.0,112,0
13:03:01,35.9,53.1,54.0,152,135,21,30,51.8,130,0
13:04:01,58.7,48.8,56.3,173,140,36,25,44.3,112,0
13:05:01,55.7,52.2,54.1,100,105,36,27,43.5,126,0
13:06:01,41.8,46.0,57.3,132,97,28,20,53.2,122,0
13:07:01,48.7,53.3,51.0,111,101,40,28,51.3,135,0
13:08:01,48.7,51.5,58.8,162,148,29,18,42.5,133,0
13:09:01,49.8,52.8,51.8,118,92,40,19,42.8,147,0
13:10:01,50.2,48.5,54.1,144,98,25,21,45.4,122,0
13:11:01,98.6,92.8,62.7,882,1066,653,478,95.0,471,1
13:12:01,35.0,45.4,56.8,164,92,38,21,46.7,131,0
13:13:01,43.8,51.1,52.0,111,124,35,19,42.3,139,0
13:14:01,59.0,49.6,52.3,156,101,21,20,53.9,123,0
13:15:01,57.7,46.3,52.2,138,145,40,30,44.1,150,0
13:16:01,58.1,55.7,58.9,163,89,39,17,49.2,129,0
13:17:01,88.7,87.8,52.1,1290,1311,514,353,82.0,584,1
13:18:01,45.8,49.5,50.0,154,87,24,28,52.0,148,0
13:19:01,58.3,56.0,55.8,131,137,40,18,47.6,135,0
13:20:01,52.6,59.4,54.9,162,87,35,26,54.9,127,0
13:21:01,37.0,48.3,57.5,150,145,22,26,45.1,130,0
13:22:01,31.6,57.3,54.9,154,80,38,30,47.3,139,0
13:23:01,46.1,52.3,50.1,142,105,28,21,45.2,112,0
13:24:01,51.6,48.0,56.2,140,133,33,17,50.8,128,0
13:25:01,43.5,47.7,52.8,161,100,26,30,54.1,118,0
13:26:01,44.9,45.7,51.7,179,109,40,26,42.2,133,0
13:27:01,43.3,52.7,50.2,134,139,25,25,47.4,141,0
13:28:01,31.5,46.4,55.8,169,85,36,21,54.0,111,0
13:29:01,56.4,45.5,51.8,150,86,27,16,52.0,127,0
13:30:01,37.2,46.5,53.8,106,144,26,26,48.5,111,0
13:31:01,32.7,48.3,52.0,158,138,20,26,43.2,132,0
13:32:01,45.5,45.9,56.6,119,114,37,16,48.6,120,0
13:33:01,52.3,49.9,59.7,130,119,22,20,44.7,143,0
13:34:01,48.4,55.1,54.0,173,126,28,15,51.4,134,0
13:35:01,40.0,54.3,54.5,176,131,33,30,52.6,113,0
13:36:01,55.0,48.2,57.2,125,81,23,25,49.1,128,0
13:37:01,52.6,50.0,53.6,100,143,25,23,43.9,128,0
13:38:01,55.0,45.5,52.0,147,131,33,17,42.7,111,0
13:39:01,34.8,51.3,58.9,117,136,23,26,43.5,134,0
13:40:01,51.1,57.5,53.2,150,107,23,19,47.6,127,0
13:41:01,45.1,55.0,54.1,172,132,39,25,52.4,141,0
13:42:01,43.5,48.3,53.4,110,118,39,20,45.1,142,0
13:43:01,30.5,58.4,59.3,121,90,22,23,45.2,127,0
13:44:01,47.7,47.3,53.5,136,100,30,28,50.3,128,0
13:45:01,38.1,57.9,51.6,172,147,28,23,54.8,131,0
13:46:01,51.7,50.3,57.6,142,127,39,16,47.1,136,0
13:47:01,35.2,53.5,59.9,124,87,21,24,44.5,141,0
13:48:01,50.8,46.7,57.8,126,140,35,17,53.0,144,0
13:49:01,52.3,49.7,52.8,152,96,27,22,51.6,137,0
13:50:01,93.6,89.3,60.1,924,1099,507,701,86.8,574,1
13:51:01,52.7,59.7,52.3,144,126,26,16,45.9,113,0
13:52:01,58.3,57.6,57.4,137,101,40,30,54.5,138,0
13:53:01,57.5,48.6,52.8,100,90,26,23,46.1,116,0
13:54:01,55.2,52.9,52.1,144,139,31,19,51.7,118,0
13:55:01,96.9,87.5,55.6,1381,835,626,630,91.2,390,1
13:56:01,31.1,48.5,58.4,177,90,24,23,43.8,142,0
13:57:01,55.5,54.6,54.9,130,101,22,20,51.3,140,0
13:58:01,57.4,53.3,54.3,176,83,29,23,44.2,144,0
13:59:01,36.3,51.1,51.7,109,121,20,27,53.8,133,0
14:00:01,56.4,56.8,58.0,176,84,40,15,53.7,115,0
14:01:01,58.4,47.1,58.6,132,111,24,20,50.9,134,0
14:02:01,57.9,51.9,55.5,105,107,36,17,50.3,132,0
14:03:01,43.3,46.4,59.5,101,128,34,26,44.9,133,0
14:04:01,39.7,47.2,51.0,120,84,22,25,47.0,123,0
14:05:01,51.7,47.3,51.5,177,100,23,19,50.9,141,0
14:06:01,58.5,53.8,57.6,155,97,26,18,50.5,129,0
14:07:01,31.7,49.3,54.1,110,117,25,24,51.9,122,0
14:08:01,86.5,85.9,64.6,711,740,869,443,88.5,369,1
14:09:01,37.8,48.5,53.2,116,112,26,25,50.2,138,0
14:10:01,95.0,85.2,52.6,1144,1068,866,692,92.5,432,1
14:11:01,30.4,48.1,58.8,156,124,31,25,54.3,116,0
14:12:01,37.2,49.1,50.8,162,101,28,17,47.6,115,0
14:13:01,41.2,56.6,58.2,174,102,27,16,47.2,111,0
14:14:01,50.1,50.8,53.9,180,114,39,15,53.2,148,0
14:15:01,31.2,57.0,58.5,134,138,40,20,52.6,124,0
14:16:01,36.7,50.0,51.2,117,134,22,27,49.6,150,0
14:17:01,96.4,95.1,65.8,1032,1027,744,545,92.0,558,1
14:18:01,30.6,52.7,55.5,143,131,39,22,47.9,139,0
14:19:01,59.0,47.2,58.1,109,134,35,17,45.9,148,0
14:20:01,45.6,47.1,56.1,169,139,37,28,45.8,130,0
14:21:01,50.4,47.9,51.0,165,115,31,17,49.6,145,0
14:22:01,35.5,51.8,59.9,103,90,20,25,42.7,130,0
14:23:01,52.8,47.3,59.8,139,104,36,30,52.2,126,0
14:24:01,36.6,51.0,55.8,119,101,23,16,44.5,110,0
14:25:01,43.4,52.2,54.2,105,125,33,15,48.0,148,0
14:26:01,41.4,45.5,50.2,113,137,21,16,49.0,119,0
14:27:01,43.4,49.1,58.7,157,135,39,28,45.8,135,0
14:28:01,40.9,58.2,56.9,142,87,34,19,49.0,150,0
14:29:01,56.6,49.6,52.4,168,92,32,18,50.1,120,0
14:30:01,42.9,54.0,50.8,118,106,28,20,46.8,145,0
14:31:01,48.7,57.3,55.4,154,97,27,27,43.2,110,0
14:32:01,47.1,58.0,57.6,180,135,27,15,43.6,124,0
14:33:01,40.2,59.4,59.1,170,111,36,20,47.7,137,0
14:34:01,36.3,55.4,55.2,135,117,30,20,53.3,139,0
14:35:01,53.1,55.3,50.4,152,117,27,24,47.8,115,0
14:36:01,99.0,92.3,60.7,1099,889,755,511,75.7,484,1
14:37:01,43.4,45.1,53.6,107,143,28,26,52.2,144,0
14:38:01,42.3,50.2,58.0,123,82,37,30,53.4,138,0
14:39:01,51.1,55.3,58.1,151,147,38,21,54.4,129,0
14:40:01,40.3,52.9,59.1,136,110,39,26,47.2,126,0
14:41:01,57.8,54.4,56.8,152,113,31,28,54.0,122,0
14:42:01,52.7,46.9,59.1,135,128,36,17,46.9,134,0
14:43:01,52.7,58.7,51.4,105,134,20,16,43.8,141,0
14:44:01,41.1,58.0,55.0,143,103,24,27,52.1,150,0
14:45:01,41.8,46.9,57.7,156,102,22,21,51.4,135,0
14:46:01,47.5,51.8,56.5,111,133,39,23,44.2,115,0
14:47:01,55.9,46.6,57.5,139,120,35,19,42.1,113,0
14:48:01,48.1,58.2,54.9,180,115,25,25,50.5,145,0
14:49:01,56.3,45.7,59.1,118,114,38,21,54.4,143,0
14:50:01,34.3,50.6,52.6,148,95,28,23,46.9,126,0
14:51:01,50.0,56.7,50.4,169,105,37,17,43.0,133,0
14:52:01,57.1,58.5,59.6,135,149,23,18,53.0,140,0
14:53:01,40.1,50.3,50.8,158,97,21,23,48.0,130,0
14:54:01,32.9,45.9,57.2,156,119,35,24,49.9,143,0
14:55:01,41.0,49.4,58.3,150,86,27,16,47.8,140,0
14:56:01,49.3,49.2,58.2,146,117,38,22,44.9,120,0
